model_path,HW,CIN,latency
se_prior_YBOT01.pt,14,60,0.02713172
se_prior_5RKLUB.pt,14,188,0.09993596000000006
se_prior_7EMJOD.pt,112,440,1.2146127800000002
se_prior_VFAT3W.pt,224,18,0.31762022
se_prior_GTYSL1.pt,7,168,0.03349498000000001
se_prior_T34YWC.pt,14,256,0.09375101999999998
se_prior_6EYMNZ.pt,28,192,0.14140346000000004
se_prior_AH1SEE.pt,14,132,0.035464699999999995
se_prior_Q3043S.pt,14,74,0.028559900000000003
se_prior_B789TC.pt,7,262,0.07308944000000002
se_prior_38NYZ0.pt,56,64,0.055503339999999984
se_prior_MU1O5B.pt,28,70,0.08286079999999998
se_prior_HTD7LH.pt,56,534,0.19777474000000006
se_prior_NZT8ZK.pt,7,160,0.03200068
se_prior_OPP8TF.pt,14,110,0.03179463999999999
se_prior_HWCQXS.pt,14,158,0.07471741999999998
se_prior_0WCBMY.pt,14,64,0.027210820000000004
se_prior_KSHLU3.pt,7,140,0.029000939999999996
se_prior_055UPJ.pt,56,62,0.16600442
se_prior_OQ2EOU.pt,56,14,0.07734559999999999
se_prior_A6M0T6.pt,14,226,0.09645880000000001
se_prior_RBSRU2.pt,56,232,0.14009193999999997
se_prior_3G8HUX.pt,14,252,0.09185099999999996
